State,District,Market,Commodity Group,Commodity,Date,MSP,Arrival Quantity,Arrival Unit,Min Price ,Modal Price,Max Price,Price Unit
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Onion,28-08-23,0,35,Metric Tonnes,1900,1930,1960,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,28-08-23,0,45,Metric Tonnes,1100,1160,1200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,28-08-23,0,12,Metric Tonnes,2600,2680,2750,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,29-08-23,0,60,Metric Tonnes,1100,1150,1200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,29-08-23,0,12.5,Metric Tonnes,2600,2700,2750,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,30-08-23,0,40,Metric Tonnes,1100,1150,1200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,30-08-23,0,11,Metric Tonnes,2450,2525,2650,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,31-08-23,0,40,Metric Tonnes,1100,1155,1200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,31-08-23,0,14,Metric Tonnes,2400,2530,2600,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,02-09-23,-,3,Metric Tonnes,3200,3275,3350,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,02-09-23,0,40,Metric Tonnes,1100,1150,1200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,02-09-23,0,14,Metric Tonnes,2450,2510,2550,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,03-09-23,0,35,Metric Tonnes,1100,1160,1200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,03-09-23,0,8,Metric Tonnes,2350,2415,2500,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,04-09-23,0,40,Metric Tonnes,1100,1165,1200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,04-09-23,0,12.5,Metric Tonnes,2300,2410,2450,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,05-09-23,-,1,Metric Tonnes,3200,3225,3250,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,05-09-23,0,50,Metric Tonnes,1100,1160,1200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,05-09-23,0,12,Metric Tonnes,2250,2275,2400,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,07-09-23,0,60,Metric Tonnes,1100,1140,1200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,07-09-23,0,11,Metric Tonnes,1900,1950,2000,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,08-09-23,0,40,Metric Tonnes,1100,1160,1200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,08-09-23,0,7.5,Metric Tonnes,1850,1885,1900,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,09-09-23,0,8,Metric Tonnes,1750,1800,1850,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,10-09-23,0,40,Metric Tonnes,1050,1100,1150,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,10-09-23,0,13,Metric Tonnes,1650,1700,1750,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,12-09-23,-,3,Metric Tonnes,3100,3200,3300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,12-09-23,0,28,Metric Tonnes,1050,1100,1150,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,12-09-23,0,12.5,Metric Tonnes,1600,1650,1700,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,13-09-23,0,400,Metric Tonnes,1050,1090,1150,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,13-09-23,0,20,Metric Tonnes,1500,1585,1685,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,14-09-23,0,150,Metric Tonnes,1050,1085,1100,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,14-09-23,0,20,Metric Tonnes,1500,1540,1600,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,15-09-23,0,250,Metric Tonnes,1000,1065,1100,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,15-09-23,0,20,Metric Tonnes,1300,1350,1400,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,16-09-23,0,90,Metric Tonnes,1000,1075,1150,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,16-09-23,0,17.5,Metric Tonnes,1250,1300,1350,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,17-09-23,0,10,Metric Tonnes,1000,1090,1150,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,17-09-23,0,13.5,Metric Tonnes,1200,1285,1350,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,18-09-23,-,1.2,Metric Tonnes,3100,3165,3200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,18-09-23,0,70,Metric Tonnes,1000,1070,1150,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,18-09-23,0,15,Metric Tonnes,1200,1270,1350,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,19-09-23,0,85,Metric Tonnes,1000,1070,1150,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,19-09-23,0,17,Metric Tonnes,1200,1240,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,20-09-23,-,1,Metric Tonnes,3200,3225,3300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,20-09-23,0,150,Metric Tonnes,1000,1075,1150,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,20-09-23,0,13,Metric Tonnes,1200,1250,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,21-09-23,0,135,Metric Tonnes,1000,1060,1150,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,21-09-23,0,12,Metric Tonnes,1200,1240,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,22-09-23,0,145,Metric Tonnes,1000,1050,1100,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,22-09-23,0,10,Metric Tonnes,1200,1215,1250,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,23-09-23,0,70,Metric Tonnes,1000,1045,1100,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,23-09-23,0,5,Metric Tonnes,1150,1200,1250,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,24-09-23,0,100,Metric Tonnes,1000,1030,1150,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,24-09-23,0,220,Metric Tonnes,1150,1210,1250,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,25-09-23,0,100,Metric Tonnes,1030,1075,1150,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,25-09-23,0,3.5,Metric Tonnes,1200,1265,1350,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,26-09-23,0,400,Metric Tonnes,1000,1060,1150,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,26-09-23,0,3,Metric Tonnes,1150,1225,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,27-09-23,0,500,Metric Tonnes,1020,1070,1150,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,27-09-23,0,60,Metric Tonnes,1200,1260,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,28-09-23,0,800,Metric Tonnes,1000,1040,1100,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,28-09-23,0,2.5,Metric Tonnes,1150,1180,1200,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Lemon,29-09-23,-,1,Metric Tonnes,3250,3275,3300,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,29-09-23,0,450,Metric Tonnes,1000,1065,1100,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,29-09-23,0,3,Metric Tonnes,1200,1250,1400,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Potato,30-09-23,0,400,Metric Tonnes,1000,1060,1100,Rs./Quintal
Uttar Pradesh,Sambhal,Chandausi APMC,Vegetables,Tomato,30-09-23,0,7,Metric Tonnes,1200,1240,1300,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,31-03-23,0,39,Metric Tonnes,1180,1200,1220,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,31-03-23,0,74.1,Metric Tonnes,600,620,640,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,31-03-23,0,42.3,Metric Tonnes,990,1010,1030,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,01-04-23,0,39,Metric Tonnes,1180,1200,1220,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,01-04-23,0,74.1,Metric Tonnes,600,625,640,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,01-04-23,0,42.3,Metric Tonnes,1020,1040,1040,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,02-04-23,0,41,Metric Tonnes,1190,1210,1230,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,02-04-23,0,64.3,Metric Tonnes,600,620,640,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,02-04-23,0,36,Metric Tonnes,1030,1050,1070,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,03-04-23,0,37.5,Metric Tonnes,1180,1200,1220,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,03-04-23,0,54,Metric Tonnes,620,640,660,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,03-04-23,0,34,Metric Tonnes,1040,1060,1080,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,04-04-23,0,48,Metric Tonnes,1190,1210,1230,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,04-04-23,0,70,Metric Tonnes,610,630,650,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,04-04-23,0,29,Metric Tonnes,1070,1090,1110,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,05-04-23,0,57.5,Metric Tonnes,1180,1200,1220,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,05-04-23,0,63.5,Metric Tonnes,620,640,660,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,05-04-23,0,25,Metric Tonnes,1080,1100,1120,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,06-04-23,0,44,Metric Tonnes,1200,1220,1240,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,06-04-23,0,59.5,Metric Tonnes,630,650,670,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,06-04-23,0,28,Metric Tonnes,1060,1080,1100,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,07-04-23,0,57,Metric Tonnes,1190,1210,1230,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,07-04-23,0,52.3,Metric Tonnes,620,640,660,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,07-04-23,0,38,Metric Tonnes,1040,1060,1080,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,08-04-23,0,41,Metric Tonnes,1180,1200,1220,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,08-04-23,0,46.5,Metric Tonnes,610,630,650,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,08-04-23,0,34,Metric Tonnes,1020,1040,1060,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,09-04-23,0,45,Metric Tonnes,1200,1220,1240,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,09-04-23,0,70,Metric Tonnes,630,650,670,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,09-04-23,0,30,Metric Tonnes,1030,1050,1070,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,10-04-23,0,60,Metric Tonnes,1180,1200,1220,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,10-04-23,0,45,Metric Tonnes,660,680,700,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,10-04-23,0,27,Metric Tonnes,1020,1040,1060,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,11-04-23,0,49.5,Metric Tonnes,1190,1210,1230,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,11-04-23,0,75,Metric Tonnes,650,675,690,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,11-04-23,0,32,Metric Tonnes,1030,1050,1070,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,12-04-23,0,40,Metric Tonnes,1180,1200,1220,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,12-04-23,0,55,Metric Tonnes,670,690,710,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,12-04-23,0,25,Metric Tonnes,1040,1060,1080,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,13-04-23,0,50,Metric Tonnes,1170,1190,1210,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,13-04-23,0,66,Metric Tonnes,680,700,720,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,13-04-23,0,30,Metric Tonnes,1030,1050,1070,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,14-04-23,0,42.5,Metric Tonnes,1190,1210,1230,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,14-04-23,0,58.5,Metric Tonnes,680,700,720,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,14-04-23,0,28.5,Metric Tonnes,1040,1060,1080,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,16-04-23,0,61.5,Metric Tonnes,1180,1200,1220,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,16-04-23,0,40,Metric Tonnes,680,700,720,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,16-04-23,0,20,Metric Tonnes,1020,1045,1060,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,17-04-23,0,32.7,Metric Tonnes,1190,1210,1230,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,17-04-23,0,45.4,Metric Tonnes,700,720,740,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,17-04-23,0,26,Metric Tonnes,1030,1050,1070,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,18-04-23,0,48,Metric Tonnes,1180,1200,1220,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,18-04-23,0,85,Metric Tonnes,700,725,740,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,18-04-23,0,30,Metric Tonnes,1040,1060,1080,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,19-04-23,0,53,Metric Tonnes,1170,1190,1210,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,19-04-23,0,90,Metric Tonnes,700,720,740,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,19-04-23,0,28,Metric Tonnes,1030,1050,1070,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,20-04-23,0,48,Metric Tonnes,1180,1200,1220,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,20-04-23,0,70,Metric Tonnes,710,730,750,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,20-04-23,0,30,Metric Tonnes,1020,1040,1060,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,21-04-23,0,40,Metric Tonnes,1150,1170,1190,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,21-04-23,0,60,Metric Tonnes,700,720,740,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,21-04-23,0,22,Metric Tonnes,1010,1030,1050,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,22-04-23,0,62.5,Metric Tonnes,1130,1150,1170,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,22-04-23,0,49.5,Metric Tonnes,730,750,770,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,22-04-23,0,18,Metric Tonnes,1010,1035,1050,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,23-04-23,0,35,Metric Tonnes,1140,1160,1180,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,23-04-23,0,42.5,Metric Tonnes,720,740,760,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,23-04-23,0,22,Metric Tonnes,1020,1040,1060,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,24-04-23,0,48.5,Metric Tonnes,1160,1180,1200,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,24-04-23,0,59.5,Metric Tonnes,760,780,800,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,24-04-23,0,14.5,Metric Tonnes,1030,1050,1070,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,25-04-23,0,50,Metric Tonnes,1170,1190,1210,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,25-04-23,0,65,Metric Tonnes,740,760,780,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,25-04-23,0,20,Metric Tonnes,1020,1040,1060,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,26-04-23,0,37.7,Metric Tonnes,1130,1150,1170,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,26-04-23,0,46.5,Metric Tonnes,760,780,800,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,26-04-23,0,26,Metric Tonnes,1000,1020,1040,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,27-04-23,0,28.5,Metric Tonnes,1120,1140,1160,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,27-04-23,0,63.5,Metric Tonnes,740,760,780,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,27-04-23,0,17.5,Metric Tonnes,980,1000,1020,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,28-04-23,0,36.5,Metric Tonnes,1130,1150,1170,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,28-04-23,0,57.4,Metric Tonnes,760,780,800,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,28-04-23,0,22,Metric Tonnes,960,980,1000,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,29-04-23,0,43.6,Metric Tonnes,1110,1135,1150,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,29-04-23,0,60,Metric Tonnes,780,800,820,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,29-04-23,0,17.5,Metric Tonnes,940,960,980,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,30-04-23,0,34,Metric Tonnes,1110,1135,1150,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,30-04-23,0,43.2,Metric Tonnes,780,800,820,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,30-04-23,0,15,Metric Tonnes,940,960,980,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,01-05-23,0,30,Metric Tonnes,3320,3340,3360,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,01-05-23,0,35,Metric Tonnes,770,790,810,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,01-05-23,0,19,Metric Tonnes,920,940,960,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,02-05-23,0,40,Metric Tonnes,1150,1170,1190,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,02-05-23,0,43.5,Metric Tonnes,780,800,820,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,02-05-23,0,16,Metric Tonnes,930,950,970,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,03-05-23,0,48,Metric Tonnes,1150,1170,1190,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,03-05-23,0,52.5,Metric Tonnes,780,800,820,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,03-05-23,0,17.5,Metric Tonnes,920,940,960,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,05-05-23,0,30,Metric Tonnes,1140,1160,1180,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,05-05-23,0,40,Metric Tonnes,790,810,830,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,05-05-23,0,35,Metric Tonnes,880,900,920,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,06-05-23,0,43,Metric Tonnes,1120,1140,1160,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,06-05-23,0,59,Metric Tonnes,800,820,840,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,06-05-23,0,40,Metric Tonnes,850,875,890,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,07-05-23,0,36,Metric Tonnes,1100,1120,1140,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,07-05-23,0,49,Metric Tonnes,810,830,850,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,07-05-23,0,32,Metric Tonnes,830,850,870,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,08-05-23,0,40,Metric Tonnes,1110,1135,1150,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,08-05-23,0,55,Metric Tonnes,820,840,860,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,08-05-23,0,38,Metric Tonnes,730,750,770,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,09-05-23,0,50,Metric Tonnes,1140,1160,1180,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,09-05-23,0,70,Metric Tonnes,810,830,850,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,09-05-23,0,45,Metric Tonnes,720,740,760,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,10-05-23,0,43,Metric Tonnes,1130,1150,1170,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,10-05-23,0,65,Metric Tonnes,820,840,860,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,10-05-23,0,37,Metric Tonnes,710,730,750,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,11-05-23,0,60,Metric Tonnes,1140,1160,1180,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,11-05-23,0,54,Metric Tonnes,810,835,850,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,11-05-23,0,30,Metric Tonnes,730,750,770,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,12-05-23,0,45,Metric Tonnes,1130,1150,1170,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,12-05-23,0,40,Metric Tonnes,820,840,860,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Tomato,12-05-23,0,25,Metric Tonnes,740,760,780,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Onion,13-05-23,0,28,Metric Tonnes,1120,1145,1160,Rs./Quintal
Uttar Pradesh,Sambhal,Muradabad APMC,Vegetables,Potato,13-05-23,0,47.5,Metric Tonnes,810,835,850,Rs./Quintal
